アクセルペダル,accelerator pedal,gas pedal,throttle pedal
アクセルレータ,accelerator,,
アクセレレーター,accelerator,,
アクセンチュエイション,accentuation,,
アクセント,accent,stress,pitch accent
アクタ,actor,,
アクター,actor,,
アクチナイド,actinide,actinides,actinoid
アクチニウム,actinium,,
アクチニド,actinide,actinides,actinoid
アクチノイド,actinide,actinides,actinoid
アクチノマイシン,actinomycin,,
アクチブ,active,,
アクチブディフェンス,active defense,active defence,
アクチベータ,activator,,
アクチベーター,activator,,
アクチャリ,actually,,
アクチャル,actual,,
アクチュアリ,actually,,
アクチュアリティー,actuality,,
アクチュアリー,actuary,,
アクチュアル,actual,,
アクチュアルタイム,actual time,,
アクチュアルポジション,actual position,,
アクチュエタ,actuator,access mechanism,
アクチュエター,actuator,access mechanism,
アクチュエータ,actuator,access mechanism,
アクチュエーター,actuator,access mechanism,
アクチン,actin,,
アクティビティ,activity,,
アクティビティサンプリング,activity sampling,,
アクティビティモデルステップ,activity model step,,
アクティビティー,activity,,
アクティブ,active,,
アクティブウィンドウ,active window,,
アクティブエックス,ActiveX,,
アクティブエックスドキュメンツ,ActiveX Documents,,
アクティブオブジェクト,active object,,
アクティブキャッシュ,active cache,,
アクティブコンテンツ,active content,,
アクティブサーバーページ,Active Server Page,ASP,
アクティブサーバーページズ,ActiveServerPages,,
アクティブシステム,active system,,
アクティブスクリプティング,active scripting,,
アクティブスクリプト,active script,,
アクティブスポーツウエア,active sportswear,,
アクティブセットアップ,active setup,,
アクティブセル,active cell,,
アクティブセーフティー,active safety,,
アクティブソナー,active sonar,,
アクティブソーナー,active sonar,,
アクティブソーラー,active solar,,
アクティブソーラーハウス,active solar house,,
アクティブタスク,active task,,
アクティブターミネータ,active-terminator,,
アクティブチャネル,active channel,,
アクティブディスプレイ,active display,,
アクティブディフェンス,active defense,active defence,
アクティブディレクトリ,Active Directory,,
アクティブデスクトップ,Active Desktop,,
アクティブハブ,active hub,,
アクティブパール,Active Perl,,
アクティブファイル,active file,,
アクティブフィルタ,active filter,,
アクティブプログラム,active program,,
アクティブホーミング,active homing,,
アクティブマトリクスディスプレイ,active matrix display,,
アクティブマトリックス,active matrix,,
アクティブリスク,active risk,,
アクティベーション,activation,,
アクティベータ,activator,,
アクティベーター,activator,,
アクティベート,activation,,
アクティング,acting,,
アクティングアウト,acting out,,
アクティヴ,active,,
アクティヴィティ,activity,,
アクティヴィティー,activity,,
アクテビティ,activity,,
アクテビティー,activity,,
アクト,act,,
アクトゥレス,actress,,
アクトパス,octopus,,
アクトビット,activation bit,,
アクトミオシン,actomyosin,,
アクトレス,actress,,
アクネ,acne,,
アクノリッジ,acknowledge,,
アクムレイト,accumulate,,
アクメ,orgasm,,
アクリジン,acridine,,
アクリッド,acrid,,
アクリノール,acrinol,,
アクリフラビン,acriflavine,,
アクリリックレジンセメント,acrylic resin cement,,
アクリル,acrylic,,
アクリルアミド,acrylamide,,
アクリルアルデヒド,acrylic aldehyde,,
アクリルゴム,acrylic rubber,,
アクリルシロップ,acrylic syrup,,
アクリルセメント,acrylic cement,,
アクリルプラスチック,acrylic plastic,,
アクリルペインティング,acrylic painting,,
アクリルレンズ,acrylic lens,,
アクリロイド,acryloid,,
アクリロイルモルホリン,acryloyl morpholine,,
アクリログアナミン,acryloguanamine,,
アクリロニトリル,acrylonitrile,,
アクリロニトリルゴム,acrylonitrile rubber,,
アクリロニトリルブタジエンゴム,acrylonitrile,butadiene rubber,
アクレイム,acclaim,,
アクレジット,accredit,,
アクレディット,accredit,,
アクロシン,acrosin,,
アクロス,across,,
アクロスティック,acrostic,,
アクロスティックパズル,acrostic puzzle,,
アクロステックパズル,acrostic puzzle,,
アクロニム,acronym,,
アクロバチック,acrobatic,,
アクロバット,acrobat,acrobatics,
アクロバットダンサー,acrobatic dancer,contortionist,
アクロバットダンス,acrobatic dance,,
アクロバットチーム,aerobatic team,acrobatic team,
アクロバティック,acrobatic,,
アクロポリス,acropolis,,
アクロマチックレンズ,achromatic lens,,
アクロマート,achromat,,
アクロメガリー,acromegaly,,
アクロレイン,acrolein,,
アクワイア,acquire,,
アクワイヤ,acquire,,
アクワティック,aquatic,,
アクースティック,acoustic,,
アグニ,Agni,,
アグヌスデイ,Agnus Dei,,
アグラデーション,aggradation,,
アグラベイト,aggravate,,
アグリ,agree,ugly,
アグリカルチャ,agriculture,,
アグリカルチャー,agriculture,,
アグリカルチュラル,agricultural,,
アグリケミカル,agrichemicals,,
アグリゲイション,aggregation,,
アグリゲイト,aggregate,,
アグリネス,ugliness,,
アグリビジネス,agribusiness,,
アグリビジネスマン,agribusinessman,,
アグリベイト,aggravate,,
アグリメント,agreement,,
アグリー,agree,ugly,
アグリーメント,agreement,,
アグレアブル,agreeable,,
アグレガシオン,civil service competitive examination for some positions in the public education system in France,,
アグレゲイション,aggregation,,
アグレゲイト,aggregate,,
アグレシブ,aggressive,,
アグレション,aggression,,
アグレシヴ,aggressive,,
アグレッシブ,aggressive,,
アグレッション,aggression,,
アグレッシン,aggression,,
アグレッシヴ,aggressive,,
アグレマン,agreement,,
アグロフォレストリー,agroforestry,,
アグロメ,agglomeration,,
アグー,Okinawan pig breed,,
アグーチ,Brazilian agouti,,
アケイシャ,acacia,,
アケオメコトヨロ,Happy New Year,,
アケゲ,arcade game,,
アケゲー,arcade game,,
アケボノシュスラン,leafy goodyera,,
アケボノソウ,Swertia bimaculata,,
アケボノチョウチョウウオ,blackback butterflyfish,,
アケボノヒメオオトカゲ,northern ridge-tailed monitor,blunt-spined goanna,
アケルナル,Achernar,Alpha Eridani,
アゲアゲ,feeling elated,being excited,high spirits
アゲィンスト,head wind,adverse wind,opposition
アゲイン,repeat of a deuce,again,
アゲインスト,head wind,adverse wind,opposition
アゲインストウィンド,head wind,adverse wind,
アゲインストウインド,head wind,adverse wind,
アゲハ,swallowtail butterfly,,
アゲハチョウ,swallowtail butterfly,,
アゲハモドキ,mock swallowtail butterfly moth,,
アゲマキガイ,constricted tagelus,Chinese razor clam,
アゲラタム,ageratum,,
アゲン,repeat of a deuce,again,
アゲンスト,head wind,adverse wind,opposition
アゲンストウィンド,head wind,adverse wind,
アゲンストウインド,head wind,adverse wind,
アゲーン,repeat of a deuce,again,
アコウ,Japanese sea fig,,
アコウ,Matsubara's red rockfish,,
アコウスティック,acoustic,,
アコウダイ,Matsubara's red rockfish,red rockfish,red scorpionfish
アコギ,acoustic guitar,,
アコナイト,aconite,,
アコニチン,aconitine,,
アコニットアルカロイド,aconitum alkaloid,,
アコモデイション,accommodation,,
アコモデイト,accommodate,,
アコモデーション,accommodation,,
アコモデーター,accommodator,,
アコヤガイ,Marten's pearl oyster,Akoya pearl oyster,
アコライト,acolyte,,
アコンドライト,achondrite,,
アコンパニ,accompany,,
アコンパニメント,accompaniment,,
アコンプリス,accomplice,,
アコンプリッシ,accomplish,,
アコンプリッシュ,accomplish,,
アコースティック,acoustic,,
アコースティックエミッション,acoustic emission,,
アコースティックギター,acoustic guitar,,
アコースティックサウンド,acoustic sound,,
アコーディアン,accordion,,
アコーディオン,accordion,,
アコーディオンドア,accordion door,,
アコーディオンプリーツ,accordion pleats,,
アコーデオン,accordion,,
アコーデオンドア,accordion door,,
アコーデオンプリーツ,accordion pleats,,
アコード,accord,,
アゴ,chin,jaw,
アゴクイ,suddenly lifting somebody's face by their chin,,
アゴハゼ,forktongue goby,chestnut goby,
アゴヒゲ,beard,goatee,
アゴヒゲアザラシ,bearded seal,,
アゴメラチン,agomelatine,,
アゴラ,agora,Agora,
アゴラフォビア,agoraphobia,,
アサイド,aside,,
アサイラム,asylum,,
アサイン,assign,,
アサインメント,assignment,,
アサイー,açaí,açaí palm,
アサガオ,Japanese morning glory,picotee morning glory,ivy morning glory
アサガオガイ,common purple snail,common purple sea snail,violet snail
アサギマダラ,chestnut tiger butterfly,,
アサクサノリ,Porphyra tenera,dried nori,dried laver
アサシネイション,assassination,,
アサシネイト,assassinate,,
アサシネーション,assassination,,
アサシン,assassin,,
アサターム,ASATERM,,
アサダ,Japanese hop hornbeam,ostrya japonica,
アサツキ,chive,chives,
アサノハカエデ,deep-veined maple,,
アサヒガニ,red frog crab,,
アサヒコム,asahi.com,,
アサヒラン,Eleorchis japonica,,
アサフェティダ,asafoetida,asafetida,devil's dung
アサマツゲ,Japanese box tree,,
アサリ,Manila clam,Japanese littleneck clam,
アサリウスバタフライフィッシュ,West Australian butterflyfish,Assarius butterflyfish,Western butterflyfish
アサリニン,asarinin,,
アサルト,assault,,
アサルトライフル,assault rifle,,
アサンプション,assumption,,
アサーション,assertion,,
アサーティブネストレーニング,assertiveness training,,
アサート,assert,,
アザ,birthmark,nevus,bruise
アザチオプリン,azathioprine,,
アザミ,thistle,,
アザミウマ,thrips,thrip,
アザミゲシ,Mexican prickly poppy,,
アザラシ,true seal,earless seal,
アザレア,azalea,,
アザレアチン,azaleatin,,
アザワイズ,otherwise,,
アザワド,Azawad,,
アザーン,adhan,azan,Islamic call to prayer
アシ,assistant,,
アシ,common reed,,
アシェイムド,ashamed,,
アシエンダ,estate,hacienda,
アシカ,eared seal,sea lion,
アシクロビル,aciclovir,,
アシスタンス,assistance,,
アシスタント,assistant,,
アシスタントオブジェクト,assistant object,,
アシスタントディレクター,assistant director,,
アシスタントドッグ,assistance dog,helper dog,assistant dog
アシスタントパーサー,assistant purser,,
アシスト,assist,assistance,
アシタバ,Angelica keiskei,,
アシダカグモ,huntsman spider,,
アシッド,acid,,
アシッドジャズ,acid jazz,,
アシドーシス,acidosis,,
アシナガグモ,Tetragnatha praedonia,,
アシナシイモリ,caecilian,,
アシナシトカゲ,legless lizard,,
アシボソ,Japanese stilt grass,,
アシマネ,assistant manager,,
アシミレイション,assimilation,,
アシミレイト,assimilate,,
アシメ,assymetry,,
アシメトリ,asymmetry,,
アシメトリックデザイン,asymmetric design,,
アシメトリー,asymmetry,,
アシュア,assure,,
アシュアランス,assurance,,
アシュアリッドリ,assuredly,,
アシュケナジム,Ashkenazim,,
アシュラム,ashram,aashram,
アシュワガンダ,ashwagandha,Indian ginseng,poison gooseberry
アシロ,Ophidion asiro,,
アシンメトリックデザイン,asymmetric design,,
アシンメトリー,asymmetry,,
アジ,agitation,,
アジ,horse mackerel,jack mackerel,pompano
アジア,Asia,,
アジアインフルエンザ,Asian influenza,,
